feature,value,01,02,03,04,05,06,11,12,13,14,15,21,22,23,24,25,26,31,32,33,34,35,36,41,42,43,44,45,46,51,52,53,54,55,<s>1
attn_0_0_outputs,0,1.3494885,1.7861973,3.0852873,6.596737,4.715778,2.4677002,0.36281663,-0.35425794,-1.6842785,-9.087297,-9.129027,0.18937477,0.063577026,-1.7928122,-10.459274,-10.017752,-2.3183103,0.16506615,0.44483083,-1.6975124,-8.178672,-9.498425,-1.795399,0.19738007,-0.42291567,-3.2358189,-10.548551,-12.832257,-11.699138,0.33039948,0.07217639,-2.0850086,-8.427893,-8.853692,-1.0580504
attn_0_0_outputs,1,-0.48841342,-0.976151,-2.079364,-7.896034,-6.850137,-1.5020324,1.4790549,1.8466474,3.1264927,7.8367596,6.1415815,-0.27910617,-0.19836928,-2.7552874,-11.459061,-11.130286,-2.3941226,-0.2732738,0.09952543,-2.4424145,-10.358599,-12.945773,-4.451288,-0.27985272,-0.60423225,-1.9238584,-7.201494,-6.7843037,-3.6198912,-0.14150538,0.0036497314,-2.101648,-8.464941,-8.966607,-0.066107415
attn_0_0_outputs,2,-0.43316776,-0.6644379,-2.2776933,-7.9839764,-7.8004265,-2.7944996,-0.023819327,-0.43532315,-0.88192433,-7.2474985,-5.4874544,1.3457353,1.9065233,4.8357167,7.145507,4.345064,-0.056811087,-0.27099717,0.11258162,-1.4993521,-9.785363,-12.843479,-4.076595,-0.121712655,-0.3959758,-2.1893227,-9.835674,-7.154808,-3.8732114,-0.10755948,-0.20579782,-2.3525128,-8.949708,-9.368256,0.058601536
attn_0_0_outputs,3,-0.121855,-0.6197159,-1.8237419,-8.061092,-7.7861724,-2.4342904,0.09933092,-0.7634417,-2.2923925,-10.253375,-12.913421,0.08140628,-0.2685429,-2.1884377,-11.093203,-10.284198,-3.6971607,1.2489246,2.565146,4.1709127,7.870452,3.8735907,-0.353166,-0.072923,-0.5087539,-2.1864686,-10.950918,-6.0073457,-3.0859501,-0.049782593,0.069913015,-1.6732569,-7.593817,-4.999023,-0.10216642
attn_0_0_outputs,4,-0.1988244,-0.72657126,-1.6444297,-7.8751583,-6.994188,-2.3789384,0.010685019,-0.52424085,-1.9711344,-8.958832,-8.538201,0.07917799,-0.16457595,-2.4463563,-11.123256,-10.127337,-2.3158858,-0.13774318,0.07996021,-2.2886617,-10.50459,-13.653691,-3.2612426,1.7814667,2.0305207,4.0549846,7.0336,4.182889,3.5080495,-0.07292181,-0.24503419,-2.3289552,-8.785872,-9.04019,-0.19932939
attn_0_0_outputs,5,-0.2149165,-0.4459325,-1.7338369,-8.514128,-7.6370482,-3.2398188,0.0037286095,-0.4223801,-1.2902406,-10.172187,-12.241305,-0.124714024,-0.331804,-2.4123285,-10.064639,-10.405763,-3.0025086,-0.08692113,0.10568073,-2.5395732,-10.79597,-14.371861,-4.783279,-0.086773,-0.43715802,-3.0009441,-9.914557,-8.124959,-4.818284,1.6998625,2.2171426,3.6751175,6.6724005,3.9741948,-0.057002243
attn_0_0_outputs,<pad>,0.15756398,-0.12622124,-0.19170296,-0.21683426,-0.5770504,-0.33464372,0.38938096,-0.018589271,0.18836766,-0.48301157,-0.5615698,0.16151267,-0.010587749,-0.52496594,-0.1430643,-0.76067734,-0.7010705,0.20827903,0.054756906,-0.1172169,-0.16079724,-0.4467305,-0.41764382,0.09366735,0.3921356,-0.010662293,-0.07520186,-0.49855664,-0.541821,-0.0625354,0.34472638,-0.066320114,-0.35948676,-0.6919742,0.59936684
attn_0_0_outputs,<s>,0.12985845,-0.13887379,-0.49928918,-2.8093913,-5.082099,-2.9492714,0.47260952,0.1316185,-0.35706902,-2.6392024,-2.7506557,0.32293937,0.2228807,-1.295488,-3.5057757,-2.5211172,-4.76187,0.21821661,0.4360514,-0.16498367,-3.1722438,-4.813751,-4.065192,0.41493982,-0.014112556,-0.8608254,-4.289767,-2.19494,-3.4948108,0.33223268,0.20629911,-1.2493727,-3.5015247,-2.4749808,2.1942735
attn_0_1_outputs,0,1.3378711,3.2109444,5.12288,5.160141,2.7873018,2.48113,1.1020508,-2.9312065,-0.8553219,-6.152992,-5.441225,-1.1377944,-0.5101683,-3.2503006,-5.8787317,-3.97314,-2.8369732,-0.806765,-0.10286008,-2.1405036,-1.007164,-3.8705056,-2.1950219,-0.69932353,-0.18683866,-1.9806769,-3.0906816,-3.0728106,-2.9075925,-0.86968756,0.61816645,-2.3912845,-7.3074,-6.818941,-2.1495552
attn_0_1_outputs,1,-0.40865877,-2.947536,-3.9319649,-5.008223,-4.6403747,-1.7625201,2.4020443,2.7107441,8.022845,6.1689196,2.087766,-1.1653519,-0.48866048,-3.0443766,-5.2551837,-3.5043397,-2.1252115,-1.0016816,-0.4287611,-2.7920513,-10.541458,-3.801538,-4.0181913,-0.7632879,-0.35809124,-2.6462882,-3.0620203,-4.114976,-4.1785808,-0.7985936,0.30471405,-2.5006614,-7.6442256,-3.3090103,-1.0108447
attn_0_1_outputs,2,0.49581593,-1.9388107,-3.7184443,-5.016235,-5.4212666,-3.3065689,-1.054242,-0.972327,-7.147985,-13.731995,-5.311467,2.5560756,1.6324922,4.1516323,4.315392,2.533239,0.059889738,-0.28363952,0.16723485,-2.6255684,-5.299292,-6.7029667,-4.606912,-0.18144351,0.2664188,-1.4979383,-9.756942,-4.749821,-5.0614676,0.32968947,1.2683371,-1.8470769,-6.3667192,-3.2777636,-0.70844567
attn_0_1_outputs,3,-0.52893406,0.26896173,-2.9119928,-3.1715481,-3.8041549,-2.294038,-0.405576,-0.24086034,-5.7662935,-4.4597793,-4.604928,0.062488142,0.3596556,-2.3233879,-12.64377,-8.45003,-4.480973,2.2464068,1.6987792,4.200772,3.6369605,1.2583288,0.095341824,0.26965046,0.47306487,-0.9926208,-9.788072,-3.439748,-3.4331176,-0.6784952,0.52945197,-2.1662002,-1.7490302,-5.394913,-0.9182638
attn_0_1_outputs,4,-0.2854704,0.16829774,-3.6776178,-4.09153,-3.609523,-2.148774,-0.20607486,-0.059424058,-5.5167394,-10.233391,-4.43171,-0.20330465,0.19891275,-2.2532158,-11.767434,-4.158935,-2.7397976,0.026723227,0.7539994,-2.8875544,-0.44970307,-4.0755663,-2.7475207,2.7142878,1.3764809,2.3939831,4.444656,1.839022,0.80415976,-0.37872815,0.75629234,-2.2008207,-8.862102,-3.2382104,-0.81937975
attn_0_1_outputs,5,0.60990417,-2.0596666,-3.4539309,-9.936509,-4.933812,-3.132125,-0.8465464,-0.6466327,-6.939979,-13.175058,-4.8464212,0.19439116,0.6744266,-1.4921572,-1.2238085,-5.7125273,-2.7503314,-0.35880294,0.20115341,-1.8648406,-2.5876727,-4.1773043,-3.9121528,0.0077048824,0.2909039,-1.5774677,-9.280845,-3.8242414,-3.900095,2.966274,1.4423058,3.1175973,4.468835,2.060642,-0.8092508
attn_0_1_outputs,<pad>,0.4025054,-0.059655007,-0.050480068,-0.2715273,-0.564644,-0.3839873,0.37312385,0.18971664,-0.027820418,-0.29536274,-0.43434662,0.24819745,0.2621078,-0.18970567,-0.26008317,-0.46029925,-0.6344421,0.39995894,0.024897473,-0.16884324,-0.16269724,-0.5478145,-0.7261876,-0.07817185,0.3607255,-0.2833507,-0.4634608,-0.36963233,-0.70131665,-0.17745978,0.25932872,-0.17361133,-0.68486357,-0.6511941,0.60325736
attn_0_1_outputs,<s>,-0.460652,0.038202006,-0.52377796,0.14873904,0.055067994,-0.6689852,-0.1513888,-0.29822227,-0.64195824,0.5951491,-0.8008956,-0.12542568,-0.30286694,-0.38985866,-0.13775247,-0.877586,-0.8981995,-0.03141802,0.30826563,-0.37279782,-0.36386037,-0.57494146,-0.7773829,-0.05774911,0.035798382,-1.1164788,0.46997246,-1.3743007,-0.4535554,-0.64081407,-0.0048220754,-0.1304525,0.13121906,-1.0184705,7.827697
attn_0_2_outputs,0,1.2950426,1.3522877,1.6939734,1.680343,2.691167,2.2957406,0.55930406,-0.13038899,-0.8066855,-0.47561654,-5.34715,0.23401427,0.31237847,-0.14199738,0.5551225,-5.741696,-2.7810965,0.17365217,0.14683747,-0.90299726,-2.2767694,-4.012306,-2.1261408,0.21450849,0.0038316525,-0.55202514,-0.2702416,-2.8953452,-2.607553,0.22209525,0.3133474,-0.9526269,-1.4513086,3.9480426,-1.412733
attn_0_2_outputs,1,-0.3017174,-0.6924238,-1.1919599,-2.4916074,-4.5116906,-1.5692028,1.7628332,1.7853109,1.8580203,0.3349052,1.9056197,0.023444464,0.05862221,-0.6589821,-0.13391382,-4.806767,-1.9170734,-0.16154097,0.09316893,-1.2301928,0.85023963,-3.735825,-4.0876384,0.055083387,-0.2428205,-0.29865313,0.16899629,-3.8996682,-4.4459257,0.029448813,0.2598627,-0.8640999,-0.08733867,-4.8027744,-0.6951783
attn_0_2_outputs,2,0.20832412,-0.14717737,-0.09976035,-0.22126523,-4.144519,-2.1727288,0.4551716,-0.13319892,-0.36250862,1.0564126,-4.550256,1.4655542,1.8497056,2.264273,0.93754244,-0.17241268,-0.15080789,0.29852137,0.3887713,-0.55371815,-1.930576,-5.905478,-3.981054,0.31911713,-0.016737789,-0.55123883,-1.3027366,-4.01825,-4.1907816,0.27761403,0.47070757,-0.66427124,-0.44301084,-3.976341,-0.59450513
attn_0_2_outputs,3,0.08700365,-0.5043562,-1.0333334,-1.0247221,-3.1398435,-2.0072637,0.20211442,-0.3606613,-0.60086185,-2.5328524,-4.0802197,0.12977323,-0.00445641,-0.58410746,0.7333837,2.8029685,-3.104402,1.178066,2.0502293,2.5079148,0.9806476,1.3534701,-0.7683461,0.071206,-0.25546432,-1.0263287,0.5281259,-2.815486,-2.643604,-0.14708982,0.19357225,-1.2283645,-0.9506963,-2.9648602,-0.72393715
attn_0_2_outputs,4,0.20240317,-0.25220054,-0.065576,-0.3882251,-3.0132394,-2.2915876,0.2390751,-0.38211983,-1.0704218,-1.6948919,-4.24534,-0.09902997,0.091208965,-0.35088646,0.3904568,-3.1150432,-1.6765031,-0.09120944,0.043379836,-0.33749634,-1.4894793,-3.08961,-1.7831414,1.6226536,1.7666696,1.7596383,0.37050417,1.3289573,-0.050897565,0.06419873,0.2808461,-1.1410486,-0.015090321,-3.4362626,-0.5557106
attn_0_2_outputs,5,0.16896072,-0.28415444,-0.320803,-1.8540462,-4.822015,-2.5778093,0.2629696,-0.12414332,-0.66599697,0.7831668,-4.6421766,0.057818815,0.004000335,-1.1893992,-2.1429882,1.6972367,-2.83586,0.09308679,0.15748322,-1.0083803,-0.16667584,-3.367326,-1.8668885,0.20230226,-0.057389114,-1.0063106,-1.4840312,-2.9822533,-2.5854473,1.5888652,2.224283,1.7884282,0.91727364,-0.49913767,-0.67200154
attn_0_2_outputs,<pad>,0.22386198,-0.01923445,0.27904236,-0.3794732,-0.4731574,-0.6723355,0.25486434,-0.14197943,0.10584771,-0.25693512,-0.5999469,-0.013618819,0.10813597,-0.02793382,-0.09914744,-0.17244717,-0.56995636,0.3237153,0.42704192,-0.095626175,-0.19124371,-0.51357687,-0.49452767,0.042102657,0.5720328,-0.015635382,-0.46118176,-0.47946364,-0.49510407,-0.17175183,0.25000486,0.07158676,-0.34005782,-0.46506822,0.3256258
attn_0_2_outputs,<s>,0.2762776,0.012685585,-0.4515589,-1.8935915,-1.810198,-1.5351267,-0.12410084,-0.11806203,-0.7559748,-1.8394983,-1.6884247,0.3159236,0.07610321,-0.32377088,-1.3901436,-1.3713572,-1.6693069,-0.059938367,-0.040984932,-0.23864686,-1.3328695,-1.8423073,-1.8023522,0.16187648,0.30025163,-0.8685653,-0.8261328,-1.6230874,-1.2160546,-0.17546025,0.25529677,-1.1111172,-1.0704033,-1.542096,5.45983
attn_0_3_outputs,0,0.5381099,2.3227944,7.1239853,7.319995,7.188305,7.3944645,0.7552589,-0.9930065,-11.783512,-10.487458,-7.485223,0.4266584,-0.8174484,-13.269732,-14.43633,-11.261594,-8.793403,0.5600888,-0.81052744,-12.526268,-13.208771,-12.615721,-9.021445,0.5227321,-1.1198528,-12.569092,-12.652558,-8.803306,-5.8274655,0.62255996,-0.49181664,-12.059536,-10.497259,-9.468652,-1.0719225
attn_0_3_outputs,1,0.2638468,-1.3803077,-11.547142,-10.231754,-8.155336,-4.495147,1.0574859,2.988685,7.9310493,8.005587,7.182112,0.28894582,-0.766943,-13.327907,-14.512275,-11.229709,-4.9507694,0.32226613,-0.9049796,-12.596387,-12.790751,-11.909905,-4.375769,0.31974328,-1.2067454,-12.639212,-13.057506,-10.56876,-11.224566,0.24996434,-0.64706737,-12.192954,-10.749068,-8.25263,0.038207088
attn_0_3_outputs,2,0.30197662,-1.2275122,-11.418095,-10.543881,-9.121989,-7.7084002,0.44727713,-1.253825,-4.2878585,-11.436602,-8.0310135,0.46505085,3.3479304,8.024626,5.778732,5.60034,4.436289,0.4830417,-1.0022843,-12.579849,-13.799374,-14.970396,-9.466533,0.27619338,-1.4964296,-12.880868,-12.741251,-9.107705,-5.923724,0.3216355,-0.621307,-12.176053,-10.406286,-9.110412,-0.29340103
attn_0_3_outputs,3,0.18365775,-1.2813549,-11.677759,-10.322146,-9.161997,-7.926211,0.40858305,-1.0285134,-12.043191,-11.954677,-10.710072,0.11406222,-0.9998868,-13.485231,-15.103945,-11.417199,-5.355337,0.60964143,3.6177547,8.055241,7.302812,5.149815,5.8116784,0.2314272,-1.5327668,-12.949238,-13.503726,-8.948502,-6.1895995,0.2518226,-0.4953061,-12.023461,-10.202168,-12.686949,-0.33020994
attn_0_3_outputs,4,0.31447262,-0.83994794,-11.530024,-10.37822,-8.907406,-7.6369267,0.44131067,-1.152086,-12.053187,-12.2549715,-11.115748,0.15479119,-1.0182666,-13.545485,-15.083437,-11.53909,-8.952499,0.33687112,-0.80814034,-12.741557,-14.22481,-15.489966,-9.99808,0.63827217,3.187324,7.838187,6.4634767,7.759992,5.1583896,0.34970424,-0.49864134,-11.982793,-10.883095,-9.591356,-0.2386717
attn_0_3_outputs,5,0.31907576,-1.002212,-11.36593,-10.407237,-8.995428,-7.8001666,0.5428059,-1.1601502,-12.089677,-11.317637,-8.775602,0.13822107,-0.91000825,-13.456483,-14.368729,-9.122933,-4.838249,0.29646713,-0.898806,-12.618762,-14.128741,-15.506347,-15.802173,0.389384,-1.1617166,-12.818774,-12.717237,-8.975641,-5.767914,0.8707211,2.9059591,7.1195645,6.7929773,6.2883086,-0.41867977
attn_0_3_outputs,<pad>,0.036867756,0.29985705,0.0807889,-0.036119,-0.25612694,-0.3507981,0.53562546,0.34214112,0.05758377,-0.48557463,-0.5187913,0.15894493,0.1853498,-0.2821964,-0.06846576,-0.38262418,-0.34236482,0.18076393,0.3323894,-0.18655173,-0.5457977,-0.20149447,-0.3493701,0.06500611,0.31320563,-0.39662397,-0.47536057,-0.18150017,-0.48478654,0.40417263,0.07410627,-0.06541999,-0.07117101,-0.23130143,0.2848897
attn_0_3_outputs,<s>,0.8275827,0.64815074,-6.8380623,-5.0523806,-4.073205,-3.2379735,0.9308289,0.2984678,-7.497515,-2.1248055,-0.7674312,0.6156143,0.82380104,-8.163799,-5.0279245,-0.9911471,-1.1058995,0.6642827,0.75803775,-7.3303185,-2.5656369,-0.2771954,-1.1270113,0.8807847,0.3493465,-7.767789,-3.0754128,-0.7376217,-0.86223567,0.8904062,1.3407177,-6.5787406,-2.0491948,-0.46668857,2.449943
mlp_0_0_outputs,0,1.571589,-1.5138973,-4.029802,-3.717765,-4.7939687,-3.511545,-1.0420322,0.3586967,-8.675571,-4.797339,-4.9184437,3.042557,-1.5545458,-3.9906867,-3.328287,-9.211327,-6.172822,1.2044802,-1.6845738,-1.4468821,-7.197715,-9.267337,-8.280707,1.5406284,-1.0880947,-4.687056,-4.4199996,-7.107004,-8.37352,0.36572403,-0.04953342,-2.3376224,-8.049304,-8.151469,-0.5851743
mlp_0_0_outputs,1,1.000356,0.49963677,2.4447856,5.227199,-0.79657036,-0.4885903,-1.0920234,1.8633151,1.4706631,-0.44188336,-0.7010337,2.920842,0.6948133,7.953326,0.10451084,-3.7884858,-2.6981647,-4.5653644,0.37111878,-0.039993145,-0.9317882,-1.0689965,-2.9077191,-4.117741,1.895551,0.37659687,-0.049622953,-0.85498697,-2.5233169,0.16621001,1.004223,2.9942653,0.92510366,0.28117543,-0.9719119
mlp_0_0_outputs,2,-8.14209,1.711906,-1.5246701,-0.85232437,0.39166054,0.34469998,0.57238036,1.3061292,2.3585036,-0.7824826,-0.67500097,3.4466298,2.668291,7.708169,-0.66381216,-0.6301803,-0.46485388,2.1516662,1.397344,-0.82369435,-1.2660478,-0.5052626,-0.6049322,2.8008246,0.013123598,-0.23313698,-1.1422642,-0.5727611,-0.44392353,3.7709923,0.15877233,-0.47376665,-0.74599993,-0.9238382,2.0437229
mlp_0_0_outputs,3,-3.2732685,0.6187552,-0.7922029,-1.3081311,-1.668875,-0.688992,-1.7905624,0.0416232,-0.09815027,-0.50067884,-0.5707333,2.002543,1.6333961,0.8747121,0.7255556,-0.52209055,-0.34753168,0.8582603,0.4196254,0.37966204,-0.46850216,-0.6653827,-0.51322246,3.1131225,2.8060012,0.7834837,-0.8392452,-0.4907094,-0.47778064,5.172409,2.7840748,0.6242174,-0.36149943,-0.5141129,0.22502314
mlp_0_0_outputs,4,0.8679812,2.1666694,4.817224,-2.8506343,-3.425494,-2.3494117,1.5715852,-2.0961428,-3.4462106,-4.4742703,-7.149535,-0.68458396,2.0643702,-0.30148405,0.7977812,-0.9297453,-2.1511552,1.4282827,-0.5088022,0.48334828,3.4189537,-1.2441005,-1.1844243,1.4733137,-0.8220234,1.9087412,0.5272789,-2.0876002,-0.90595984,-1.6947765,0.62966645,-0.6560589,-0.47464195,-1.8403591,-1.5548924
mlp_0_0_outputs,5,1.0077081,0.76697904,7.454268,1.2734902,1.4904449,1.4469701,-4.8752747,0.70865136,-0.16215108,0.18894868,0.091435716,-2.90277,2.9295964,-0.98715365,-1.3827859,-0.48817366,-0.6546392,0.44884872,1.8213445,7.891464,-0.8398543,-0.694745,-0.5022654,-0.21438394,2.538773,-1.0443223,-0.9945698,-0.78839946,-0.54329103,-4.4646935,2.5474498,8.174244,-0.4226352,-0.7963458,-0.6893955
mlp_0_0_outputs,6,-8.038783,1.831846,-0.5116091,-0.76900095,-1.0524455,-0.2197579,-0.71440864,3.1303098,0.8787227,-0.45604068,-0.23451456,5.639415,2.1399317,2.4871802,-0.18316346,-0.45524305,-0.43399483,2.9830022,1.2115071,0.771815,-0.515949,-0.8057149,-0.7181711,2.4746783,0.73932225,0.26891056,-0.75413704,-0.28678837,-0.5026329,4.8389974,1.4939108,0.23983411,-0.5435919,-0.5113915,0.089274086
mlp_0_0_outputs,7,3.9570057,-2.4769285,-3.7787287,-5.042711,-7.3859076,-4.868653,-0.2977803,-2.988868,-19.546082,-4.1793933,-2.058585,0.46963105,-1.6752801,-2.7636197,-2.0737822,-2.1912124,-0.5928595,1.6072961,-3.3154018,-13.410097,-7.9586134,-5.621411,-2.9515178,1.9408631,-2.4549353,-4.3650208,-4.09386,-6.0629396,-5.6296053,3.4621634,-2.0649195,-3.1249685,-2.9193025,-7.3686786,0.38207647
mlp_0_1_outputs,0,0.81847477,-1.66294,-4.964341,-4.7011094,-4.648504,-2.9574559,1.7912389,0.27462596,1.2352725,0.5060681,-6.8019667,-4.1700206,3.5762873,2.628382,0.3645543,0.5035583,0.16445784,1.7493498,-1.8132883,-2.5916576,-5.3097334,-2.5240123,-2.583795,1.1433362,-0.245258,-4.9924955,-4.3804646,-1.1149694,-0.78836524,1.1932361,1.8785437,-1.626313,0.16959001,0.1565537,-1.0618125
mlp_0_1_outputs,1,0.29678726,0.21798,-0.15332782,-0.3875662,-0.4350298,-0.29573473,0.32820022,0.39986554,-0.40479684,-0.23142947,-0.30680218,0.31045836,0.056372542,0.051191892,-0.4802163,-0.3378723,-0.2523933,0.022988105,0.041561097,-0.23688197,-0.53555834,-0.5670351,-0.50841576,0.16065851,-0.037157577,-0.36022964,-0.3556377,-0.51084447,-0.4866081,0.4189549,0.7514563,-0.41604188,-0.52720636,-0.42338538,0.29235768
mlp_0_1_outputs,2,0.14786308,-0.7359362,-0.4288355,-0.46511868,-0.51569724,-0.31188214,0.22235915,-0.000528682,-0.41165283,-0.347848,-0.6899259,0.84454525,0.5271966,0.14927506,-0.6391955,-0.44040775,-0.28441924,0.49372676,0.1417349,-0.0905774,-0.47929603,-0.48362824,-0.43988898,-0.061764117,0.38588512,-0.26301223,-0.61619234,-0.43998542,-0.4750011,0.32477295,-0.056233656,-0.16458331,-0.46974328,-0.51864684,0.15749072
mlp_0_1_outputs,3,1.7593781,-4.3977947,-12.874334,-5.7103906,-4.3922634,-2.7717352,1.2347542,1.8174311,-0.2347959,1.0066619,1.1711707,-3.411558,2.5786796,-1.6772169,-4.8986874,-3.794217,-0.6898269,1.8758194,-0.5566656,-13.078269,-9.937173,-3.1777103,-0.6139311,1.4011136,-1.2387637,-8.600896,-5.51738,-1.8883055,-0.7748198,1.4027764,0.045626473,2.5510952,-2.2220657,-1.2324116,0.8839135
mlp_0_1_outputs,4,0.46179464,1.1351997,1.7850759,2.5851016,2.091068,2.2407043,-1.2591453,0.64450413,-2.389761,-6.681413,-6.406555,-1.2955828,-0.6248589,-4.0819316,-8.132708,-2.240158,-0.95085347,0.95408785,-1.2442077,-2.0432339,-6.1510987,-3.6914122,-2.7689135,-0.0468992,-1.5510484,-4.7705812,-5.7640133,-1.9142604,-0.9515721,-1.0414678,-0.2946513,-4.5556645,-2.7995362,-1.8985387,1.806659
mlp_0_1_outputs,5,-1.6839103,2.5167618,-0.2203586,-11.38953,-0.90499437,-0.78441614,0.3478022,1.3476949,1.6493593,-5.9669642,-1.2711475,2.198848,0.22079134,-7.607949,-1.7040629,-1.3625937,-2.5304604,1.8531464,-0.5865414,0.45367458,1.0137466,-8.641264,-8.941345,0.23738499,1.6034068,2.0662258,0.90254134,-8.720714,-8.704668,0.77310574,0.5721748,0.5386724,-0.2825768,-5.013682,-1.5937293
mlp_0_1_outputs,6,1.1244959,-3.688444,-4.993962,-5.4865284,-3.5168505,-2.7422113,2.534553,-2.492726,-4.773518,-1.5166656,-0.86057603,3.9361973,-2.552512,-3.1344552,-2.444689,-2.5299823,-2.0009108,-5.4096727,5.125096,3.3247404,0.43705976,-0.083918996,0.62680906,2.1818457,-3.1034145,-3.368505,-1.6831412,-0.92983353,-0.24800853,3.0393133,-4.057752,-7.3771386,-1.3413886,-2.5847943,-0.5181696
mlp_0_1_outputs,7,-0.89516824,0.89524394,-4.2343903,-4.608606,-7.3175883,-3.7103536,0.25165832,0.55245924,-1.7379744,-8.22106,-5.3835382,2.4216216,0.378776,0.76372707,0.32527533,-2.2324023,-10.394158,1.5743353,0.77223104,-0.8346909,-1.6763778,-0.7745837,-8.01599,-0.27759486,1.4298742,0.23440567,-0.12701592,-0.09990009,-2.3890047,0.1563047,1.4009973,-0.9031906,-1.1662402,-1.4782437,-2.7504003
num_attn_0_0_outputs,_,0.5560073,0.665604,0.10810232,-1.5331892,-1.1755564,-1.1185318,0.41029692,1.0996326,0.92845756,-1.180805,-1.7492138,0.61579955,0.23009326,0.16858256,-0.589586,-1.709891,-2.5339475,0.3201075,-0.09132802,-0.6407637,-0.8615678,-2.4716287,-2.7209911,0.6363369,0.72576106,1.100685,-1.1000216,-2.2626472,-2.9351041,-0.76355475,-1.4027629,-1.6714913,0.545645,4.4332056,-0.14888519
num_attn_0_1_outputs,_,0.573109,0.5798019,1.2501519,2.287773,-1.2010072,-1.1542858,0.50256145,1.0428549,1.9204093,-1.0141983,-1.5534226,-0.59791756,-1.2573252,-1.9895719,0.57019,3.3377018,6.2738886,-0.584499,-1.0413432,-1.1284947,1.5409663,4.0864153,7.738115,0.7670729,0.39504054,0.6731556,-1.3471726,-2.4490132,-3.107773,0.8300596,0.42280355,1.2142459,-1.2815588,-2.007551,-0.1077272
