epoch,epoch_loss,split,loss,acc,sample_fn
14,0.8225839,val,0.8465697,0.7307471264367816,gumbel_soft
14,0.8225839,test,0.83341956,0.7333851871056952,gumbel_soft
15,0.818273,train,0.8068225,0.7415786506695597,gumbel_soft
15,0.818273,val,0.8402711,0.7338122605363985,gumbel_soft
15,0.818273,test,0.83058286,0.7335580330135684,gumbel_soft
16,0.806013,train,0.7967824,0.7448333811970176,gumbel_soft
16,0.806013,val,0.83565694,0.7340996168582375,gumbel_soft
16,0.806013,test,0.81709963,0.7434102497623368,gumbel_soft
17,0.8026435,train,0.79378283,0.7460246551155643,gumbel_soft
17,0.8026435,val,0.8274584,0.7383141762452107,gumbel_soft
17,0.8026435,test,0.81430495,0.7367556823092213,gumbel_soft
18,0.79357,train,0.7868211,0.7472159290341108,gumbel_soft
18,0.79357,val,0.8129545,0.7408045977011494,gumbel_soft
18,0.79357,test,0.8101619,0.74358309567021,gumbel_soft
19,0.79283243,train,0.77752507,0.7455247455247456,gumbel_soft
19,0.79283243,val,0.8268102,0.7314176245210728,gumbel_soft
19,0.79283243,test,0.79422206,0.7391755250194452,gumbel_soft
20,0.7711994,train,0.7684498,0.7470989289171107,gumbel_soft
20,0.7711994,val,0.8009319,0.7371647509578544,gumbel_soft
20,0.7711994,test,0.7770371,0.7427188661308444,gumbel_soft
21,0.7812078,train,0.77064675,0.7499813863450228,gumbel_soft
21,0.7812078,val,0.80925125,0.7435823754789272,gumbel_soft
21,0.7812078,test,0.82088757,0.7379656036643333,gumbel_soft
22,0.7815041,train,0.7653389,0.7479711116074752,gumbel_soft
22,0.7815041,val,0.8106617,0.735919540229885,gumbel_soft
22,0.7815041,test,0.788876,0.7413360988678593,gumbel_soft
23,0.7709946,train,0.76570493,0.7532467532467533,gumbel_soft
23,0.7709946,val,0.7986041,0.7416666666666667,gumbel_soft
23,0.7709946,test,0.7879544,0.7453115547489413,gumbel_soft
24,0.76400495,train,0.76500255,0.7566503930140294,gumbel_soft
24,0.76400495,val,0.7906828,0.7485632183908046,gumbel_soft
24,0.76400495,test,0.7860591,0.754731656728027,gumbel_soft
25,0.76197,train,0.7734849,0.7516406607315699,gumbel_soft
25,0.76197,val,0.79425275,0.7474137931034482,gumbel_soft
25,0.76197,test,0.78092366,0.7476449745052286,gumbel_soft
26,0.7748851,train,0.77188414,0.7531510258782986,gumbel_soft
26,0.7748851,val,0.79357356,0.7522988505747127,gumbel_soft
26,0.7748851,test,0.7851997,0.7460029383804339,gumbel_soft
27,0.77251786,train,0.76669896,0.7535126626035717,gumbel_soft
27,0.77251786,val,0.803385,0.7450191570881226,gumbel_soft
27,0.77251786,test,0.8026128,0.7423731743150981,gumbel_soft
28,0.7690075,train,0.7637682,0.7520448429539338,gumbel_soft
28,0.7690075,val,0.7879746,0.7475095785440613,gumbel_soft
28,0.7690075,test,0.78109473,0.7486820499524673,gumbel_soft
29,0.76874554,train,0.76006776,0.7584160311433039,gumbel_soft
29,0.76874554,val,0.7925834,0.7485632183908046,gumbel_soft
29,0.76874554,test,0.77502614,0.7533488894650419,gumbel_soft
30,0.7574681,train,0.7538269,0.7585011221374858,gumbel_soft
30,0.7574681,val,0.78822523,0.7525862068965518,gumbel_soft
30,0.7574681,test,0.7773426,0.7534353124189784,gumbel_soft
31,0.75206506,train,0.7510014,0.7615005796823978,gumbel_soft
31,0.75206506,val,0.78657293,0.7505747126436781,gumbel_soft
31,0.75206506,test,0.7712245,0.7566329617146315,gumbel_soft
32,0.7440014,train,0.7362589,0.76450003722731,gumbel_soft
32,0.7440014,val,0.77910185,0.750191570881226,gumbel_soft
32,0.7440014,test,0.766305,0.7534353124189784,gumbel_soft
33,0.73365575,train,0.7274903,0.7665422210876757,gumbel_soft
33,0.73365575,val,0.776073,0.7479885057471264,gumbel_soft
33,0.73365575,test,0.74385643,0.7609541094114597,gumbel_soft
34,0.73449934,train,0.72262233,0.7731474095110459,gumbel_soft
34,0.73449934,val,0.7486092,0.7671455938697318,gumbel_soft
34,0.73449934,test,0.75607324,0.7676086768645752,gumbel_soft
35,0.7189773,train,0.7181379,0.773711137347501,gumbel_soft
35,0.7189773,val,0.7480787,0.7669540229885058,gumbel_soft
35,0.7189773,test,0.74462414,0.7673494080027655,gumbel_soft
36,0.7081799,train,0.71680194,0.7776146867055957,gumbel_soft
36,0.7081799,val,0.7536037,0.7695402298850574,gumbel_soft
36,0.7081799,test,0.74893695,0.7737447065940714,gumbel_soft
37,0.7101603,train,0.69479084,0.7855919674101493,gumbel_soft
37,0.7101603,val,0.72772723,0.7766283524904215,gumbel_soft
37,0.7101603,test,0.7329708,0.7762509722582318,gumbel_soft
38,0.7084043,train,0.69216675,0.7853366944276036,gumbel_soft
38,0.7084043,val,0.72927904,0.7764367816091954,gumbel_soft
38,0.7084043,test,0.71750015,0.7806585429089966,gumbel_soft
39,0.6924599,train,0.6738121,0.7903570630843358,gumbel_soft
39,0.6924599,val,0.70470417,0.7797892720306513,gumbel_soft
39,0.6924599,test,0.7019567,0.7834240774349668,gumbel_soft
40,0.69240284,train,0.6762312,0.7866662412116957,gumbel_soft
40,0.69240284,val,0.712796,0.7760536398467432,gumbel_soft
40,0.69240284,test,0.68293655,0.7892144153487166,gumbel_soft
41,0.6629611,train,0.6595861,0.7936011572375209,gumbel_soft
41,0.6629611,val,0.68173903,0.785727969348659,gumbel_soft
41,0.6629611,test,0.6696323,0.7931898712297987,gumbel_soft
42,0.65608793,train,0.65548193,0.7906442451896998,gumbel_soft
42,0.65608793,val,0.68761235,0.7825670498084292,gumbel_soft
42,0.65608793,test,0.66132385,0.7927577564601158,gumbel_soft
43,0.67718786,train,0.65383464,0.792867247412702,gumbel_soft
43,0.67718786,val,0.6784791,0.7866858237547892,gumbel_soft
43,0.67718786,test,0.7080095,0.775818857488549,gumbel_soft
44,0.64690155,train,0.6560311,0.7889211525575162,gumbel_soft
44,0.64690155,val,0.6710502,0.7867816091954023,gumbel_soft
44,0.64690155,test,0.6681463,0.7882637628554144,gumbel_soft
45,0.63894314,train,0.63454735,0.7939096120914303,gumbel_soft
45,0.63894314,val,0.6559127,0.7895593869731801,gumbel_soft
45,0.63894314,test,0.69270444,0.7772880477054706,gumbel_soft
46,0.64122194,train,0.63002336,0.7986002531457077,gumbel_soft
46,0.64122194,val,0.66174066,0.7909961685823754,gumbel_soft
46,0.64122194,test,0.65158457,0.7936219859994814,gumbel_soft
47,0.64803517,train,0.6216124,0.8000680727953455,gumbel_soft
47,0.64803517,val,0.64061815,0.7933908045977012,gumbel_soft
47,0.64803517,test,0.670771,0.788523031717224,gumbel_soft
48,0.61019003,train,0.6066978,0.8024293478838933,gumbel_soft
48,0.61019003,val,0.6268148,0.7985632183908046,gumbel_soft
48,0.61019003,test,0.8158426,0.7414225218217959,gumbel_soft
49,0.6363191,train,0.62924296,0.7989725262452535,gumbel_soft
49,0.6363191,val,0.6481967,0.7956896551724137,gumbel_soft
49,0.6363191,test,0.6529868,0.7957825598478956,gumbel_soft
50,0.6377474,train,0.63280565,0.7928778837869747,gumbel_soft
50,0.6377474,val,0.6395744,0.793199233716475,gumbel_soft
50,0.6377474,test,0.627672,0.7956097139400224,gumbel_soft
51,0.6187349,train,0.64445436,0.7858791495155132,gumbel_soft
51,0.6187349,val,0.66170734,0.7847701149425287,gumbel_soft
51,0.6187349,test,0.7109701,0.7662259096015902,gumbel_soft
52,0.63821155,train,0.61163396,0.802035802035802,gumbel_soft
52,0.63821155,val,0.65884715,0.7881226053639847,gumbel_soft
52,0.63821155,test,0.63061196,0.8029556650246306,gumbel_soft
53,0.65896547,train,0.65433276,0.7908676090494272,gumbel_soft
53,0.65896547,val,0.6469587,0.7960727969348659,gumbel_soft
53,0.65896547,test,0.68526614,0.7812635035865526,gumbel_soft
54,0.6285039,train,0.63000095,0.7940053394598849,gumbel_soft
54,0.6285039,val,0.6646832,0.7863026819923372,gumbel_soft
54,0.6285039,test,0.6285245,0.7971653271108806,gumbel_soft
55,0.66782385,train,0.6367325,0.7958773413318868,gumbel_soft
55,0.66782385,val,0.68752617,0.782375478927203,gumbel_soft
55,0.66782385,test,0.6952308,0.7794486215538847,gumbel_soft
56,0.6444264,train,0.6363253,0.7945903400448855,gumbel_soft
56,0.6444264,val,0.68402934,0.7833333333333333,gumbel_soft
56,0.6444264,test,0.6341052,0.7981159796041829,gumbel_soft
57,0.62168825,train,0.6043438,0.8018656200474382,gumbel_soft
57,0.62168825,val,0.6439535,0.7924329501915709,gumbel_soft
57,0.62168825,test,0.6305506,0.797078904156944,gumbel_soft
58,0.65535724,train,0.6303312,0.8011529829711648,gumbel_soft
58,0.65535724,val,0.6447868,0.7979885057471264,gumbel_soft
58,0.65535724,test,0.731533,0.7733125918243886,gumbel_soft
59,0.6398866,train,0.63647157,0.7936437027346118,gumbel_soft
59,0.6398866,val,0.713522,0.7717432950191571,gumbel_soft
59,0.6398866,test,0.648362,0.7911157203353211,gumbel_soft
60,0.61717445,train,0.6165187,0.7941436123254305,gumbel_soft
60,0.61717445,val,0.6480107,0.7834291187739464,gumbel_soft
60,0.61717445,test,0.616074,0.7936219859994814,gumbel_soft
61,0.6479563,train,0.64237404,0.7930055202782476,gumbel_soft
61,0.6479563,val,0.6599934,0.7865900383141763,gumbel_soft
61,0.6479563,test,0.6665684,0.78636245786881,gumbel_soft
62,0.63611305,train,0.6518549,0.7861769679951498,gumbel_soft
62,0.63611305,val,0.6783831,0.7825670498084292,gumbel_soft
62,0.63611305,test,0.6744392,0.7783251231527094,gumbel_soft
63,0.6427034,train,0.630027,0.7942180669453397,gumbel_soft
63,0.6427034,val,0.669905,0.782183908045977,gumbel_soft
63,0.6427034,test,0.7292147,0.7629418373520007,gumbel_soft
64,0.6223139,train,0.6288207,0.7950583405128859,gumbel_soft
64,0.6223139,val,0.76175624,0.7592911877394636,gumbel_soft
64,0.6223139,test,0.6339018,0.7948319073545934,gumbel_soft
65,0.65978646,train,0.6650142,0.7861450588723315,gumbel_soft
65,0.65978646,val,0.7267185,0.7703065134099617,gumbel_soft
65,0.65978646,test,0.7071913,0.7750410509031199,gumbel_soft
66,0.6481317,train,0.62878174,0.8000787091696182,gumbel_soft
66,0.6481317,val,0.6625023,0.793007662835249,gumbel_soft
66,0.6481317,test,0.6473468,0.7973381730187538,gumbel_soft
67,0.61084056,train,0.6316452,0.7950477041386133,gumbel_soft
67,0.61084056,val,0.6584127,0.7835249042145593,gumbel_soft
67,0.61084056,test,0.6730945,0.7829919626652839,gumbel_soft
68,0.68546736,train,0.66024035,0.788399970218152,gumbel_soft
68,0.68546736,val,0.7096162,0.7739463601532567,gumbel_soft
68,0.68546736,test,0.6841802,0.7844611528822055,gumbel_soft
69,0.64771,train,0.6571589,0.7836561472925109,gumbel_soft
69,0.64771,val,0.6443546,0.792528735632184,gumbel_soft
69,0.64771,test,0.7918633,0.7468671679197995,gumbel_soft
70,0.6537659,train,0.633783,0.7912079730261549,gumbel_soft
70,0.6537659,val,0.6819916,0.7724137931034483,gumbel_soft
70,0.6537659,test,0.6510544,0.7924120646443695,gumbel_soft
71,0.63598156,train,0.6542974,0.7796249614431433,gumbel_soft
71,0.63598156,val,0.679321,0.7688697318007662,gumbel_soft
71,0.63598156,test,0.67711633,0.779189352692075,gumbel_soft
72,0.65136683,train,0.6556787,0.7812629630811448,gumbel_soft
72,0.65136683,val,0.6654998,0.7795019157088122,gumbel_soft
72,0.65136683,test,0.6785819,0.7804856970011235,gumbel_soft
73,0.6523005,train,0.6510389,0.7802950530223257,gumbel_soft
73,0.6523005,val,0.7535555,0.75,gumbel_soft
73,0.6523005,test,0.6945072,0.7713248638838476,gumbel_soft
74,0.64832777,train,0.6541592,0.7813480540753268,gumbel_soft
74,0.64832777,val,0.6628918,0.7826628352490421,gumbel_soft
74,0.64832777,test,0.64272034,0.7908564514735114,gumbel_soft
75,0.64574015,train,0.65274906,0.7843368752459662,gumbel_soft
75,0.64574015,val,0.7718941,0.746743295019157,gumbel_soft
75,0.64574015,test,0.7039067,0.7683000604960678,gumbel_soft
76,0.6558534,train,0.66105413,0.7848474212110575,gumbel_soft
76,0.6558534,val,0.68884385,0.7800766283524905,gumbel_soft
76,0.6558534,test,0.6870285,0.7816091954022989,gumbel_soft
77,0.649387,train,0.64769876,0.7875171511535148,gumbel_soft
77,0.649387,val,0.6760141,0.7805555555555556,gumbel_soft
77,0.649387,test,0.6601694,0.7966467893872613,gumbel_soft
78,0.65687937,train,0.6393671,0.7855706946616038,gumbel_soft
78,0.65687937,val,0.7205984,0.7688697318007662,gumbel_soft
78,0.65687937,test,0.6394639,0.7888687235329703,gumbel_soft
79,0.6561726,train,0.65097296,0.7861025133752406,gumbel_soft
79,0.6561726,val,0.643119,0.7943486590038314,gumbel_soft
79,0.6561726,test,0.6460026,0.7904243367038285,gumbel_soft
80,0.65837264,train,0.6419509,0.7882191518555155,gumbel_soft
80,0.65837264,val,0.67722255,0.7811302681992337,gumbel_soft
80,0.65837264,test,0.6897522,0.7756460115806758,gumbel_soft
81,0.6477855,train,0.6598782,0.786698150334514,gumbel_soft
81,0.6477855,val,0.6618513,0.7865900383141763,gumbel_soft
81,0.6477855,test,0.65607077,0.7898193760262726,gumbel_soft
82,0.6317251,train,0.6683309,0.7737962283416829,gumbel_soft
82,0.6317251,val,0.71893096,0.7582375478927204,gumbel_soft
82,0.6317251,test,0.66432637,0.7747817820413102,gumbel_soft
83,0.65953827,train,0.65464616,0.7783698692789602,gumbel_soft
83,0.65953827,val,0.66062343,0.785632183908046,gumbel_soft
83,0.65953827,test,0.6691366,0.777201624751534,gumbel_soft
84,0.67046064,train,0.6610457,0.7790612336066881,gumbel_soft
84,0.67046064,val,0.798587,0.7340996168582375,gumbel_soft
84,0.67046064,test,0.64262086,0.7920663728286232,gumbel_soft
85,0.6714201,train,0.65570027,0.786857695948605,gumbel_soft
85,0.6714201,val,0.67397976,0.7861111111111111,gumbel_soft
85,0.6714201,test,0.7486909,0.7488548958603405,gumbel_soft
86,0.6399227,train,0.6510991,0.7847729665911484,gumbel_soft
86,0.6399227,val,0.6592905,0.7866858237547892,gumbel_soft
86,0.6399227,test,0.6297898,0.7941405237231008,gumbel_soft
87,0.69254917,train,0.6523859,0.7888254251890615,gumbel_soft
87,0.69254917,val,0.66823494,0.7863984674329502,gumbel_soft
87,0.69254917,test,0.701597,0.7715841327456573,gumbel_soft
88,0.6667925,train,0.65703744,0.785964240509695,gumbel_soft
88,0.6667925,val,0.74456215,0.7552681992337165,gumbel_soft
88,0.6667925,test,0.6673753,0.7861896119609368,gumbel_soft
89,0.67950535,train,0.6649847,0.7858897858897859,gumbel_soft
89,0.67950535,val,0.74936193,0.7527777777777778,gumbel_soft
89,0.67950535,test,0.7151859,0.768645752311814,gumbel_soft
90,0.6685178,train,0.66691077,0.7783698692789602,gumbel_soft
90,0.6685178,val,0.6586724,0.7913793103448276,gumbel_soft
90,0.6685178,test,0.733849,0.7516204303863107,gumbel_soft
91,0.64365965,train,0.655825,0.7836667836667837,gumbel_soft
91,0.64365965,val,0.7083061,0.7669540229885058,gumbel_soft
91,0.64365965,test,0.6622745,0.7806585429089966,gumbel_soft
92,0.6789499,train,0.6681644,0.775902230447685,gumbel_soft
92,0.6789499,val,0.672447,0.778448275862069,gumbel_soft
92,0.6789499,test,0.6827239,0.7759052804424855,gumbel_soft
93,0.6645029,train,0.6522411,0.7920057010966102,gumbel_soft
93,0.6645029,val,0.69760484,0.7848659003831417,gumbel_soft
93,0.6645029,test,0.66898745,0.7862760349148734,gumbel_soft
94,0.6507743,train,0.6578178,0.7797632343086889,gumbel_soft
94,0.6507743,val,0.6902558,0.7767241379310345,gumbel_soft
94,0.6507743,test,0.6754919,0.7761645493042952,gumbel_soft
95,0.66049725,train,0.6557999,0.7871448780539689,gumbel_soft
95,0.66049725,val,0.6885897,0.7795977011494253,gumbel_soft
95,0.66049725,test,0.68002135,0.7836833462967764,gumbel_soft
96,0.65349907,train,0.65128034,0.7848899667081485,gumbel_soft
96,0.65349907,val,0.6695007,0.7854406130268199,gumbel_soft
96,0.65349907,test,0.67361915,0.7721890934232132,gumbel_soft
97,0.6595264,train,0.65479535,0.7853047853047853,gumbel_soft
97,0.6595264,val,0.6908799,0.7706896551724138,gumbel_soft
97,0.6595264,test,0.6658112,0.7844611528822055,gumbel_soft
98,0.6491699,train,0.6635219,0.7852196943106035,gumbel_soft
98,0.6491699,val,0.68746567,0.7783524904214559,gumbel_soft
98,0.6491699,test,0.67267346,0.7779794313369631,gumbel_soft
99,0.66371554,train,0.66161686,0.7882616973526064,gumbel_soft
99,0.66371554,val,0.69802755,0.778544061302682,gumbel_soft
99,0.66371554,test,0.6803268,0.788523031717224,gumbel_soft
100,0.67639613,train,0.65837073,0.7895274258910623,gumbel_soft
100,0.67639613,val,0.6880182,0.7812260536398468,gumbel_soft
100,0.67639613,test,0.6756155,0.7810906576786795,gumbel_soft
101,0.672517,train,0.6574976,0.787708605890424,gumbel_soft
101,0.672517,val,0.6852935,0.7748084291187739,gumbel_soft
101,0.672517,test,0.6812419,0.7793621985999482,gumbel_soft
102,0.6693584,train,0.6647509,0.7832094195730559,gumbel_soft
102,0.6693584,val,0.6910424,0.7743295019157088,gumbel_soft
102,0.6693584,test,0.66986114,0.7819548872180451,gumbel_soft
103,0.65744007,train,0.6646791,0.7852516034334216,gumbel_soft
103,0.65744007,val,0.68882376,0.7807471264367816,gumbel_soft
103,0.65744007,test,0.66700757,0.7875723792239219,gumbel_soft
104,0.65654814,train,0.6504175,0.7899847899847899,gumbel_soft
104,0.65654814,val,0.68656147,0.7780651340996169,gumbel_soft
104,0.65654814,test,0.6742323,0.7804856970011235,gumbel_soft
105,0.65422994,train,0.65588105,0.788804152440516,gumbel_soft
105,0.65422994,val,0.6789724,0.7779693486590038,gumbel_soft
105,0.65422994,test,0.66979396,0.787140264454239,gumbel_soft
106,0.65483135,train,0.64929235,0.7869853324398779,gumbel_soft
106,0.65483135,val,0.6803856,0.7793103448275862,gumbel_soft
106,0.65483135,test,0.6719238,0.778411546106646,gumbel_soft
107,0.652946,train,0.6507219,0.7898465171192444,gumbel_soft
107,0.652946,val,0.6999251,0.7788314176245211,gumbel_soft
107,0.652946,test,0.6707207,0.7831648085731571,gumbel_soft
108,0.67112696,train,0.6531995,0.7892189710371529,gumbel_soft
108,0.67112696,val,0.69022655,0.7781609195402299,gumbel_soft
108,0.67112696,test,0.6710213,0.7856710742373174,gumbel_soft
109,0.6573995,train,0.6519014,0.7861450588723315,gumbel_soft
109,0.6573995,val,0.6771678,0.7792145593869731,gumbel_soft
109,0.6573995,test,0.66896296,0.7831648085731571,gumbel_soft
110,0.6546898,train,0.6550168,0.7929736111554293,gumbel_soft
110,0.6546898,val,0.684397,0.7870689655172414,gumbel_soft
110,0.6546898,test,0.6689115,0.788350185809351,gumbel_soft
111,0.6716625,train,0.670383,0.7849006030824213,gumbel_soft
111,0.6716625,val,0.6942647,0.7814176245210728,gumbel_soft
111,0.6716625,test,0.67641294,0.7834240774349668,gumbel_soft
112,0.6588003,train,0.65114003,0.7911441547805185,gumbel_soft
112,0.6588003,val,0.68719846,0.7840038314176245,gumbel_soft
112,0.6588003,test,0.6856786,0.7779794313369631,gumbel_soft
113,0.653935,train,0.65277296,0.7925162470617017,gumbel_soft
113,0.653935,val,0.68573403,0.7874521072796935,gumbel_soft
113,0.653935,test,0.6750521,0.7860167660530637,gumbel_soft
114,0.6733221,train,0.67876,0.7901443355988811,gumbel_soft
114,0.6733221,val,0.70664626,0.7844827586206896,gumbel_soft
114,0.6733221,test,0.68930674,0.7922392187364964,gumbel_soft
115,0.6627294,train,0.65919334,0.7910165182892456,gumbel_soft
115,0.6627294,val,0.68740505,0.782183908045977,gumbel_soft
115,0.6627294,test,0.6733611,0.7911157203353211,gumbel_soft
116,0.6548611,train,0.65059364,0.7917610644883372,gumbel_soft
116,0.6548611,val,0.68867916,0.7831417624521073,gumbel_soft
116,0.6548611,test,0.66749144,0.7888687235329703,gumbel_soft
117,0.65804434,train,0.65054905,0.789250880159971,gumbel_soft
117,0.65804434,val,0.6913649,0.7783524904214559,gumbel_soft
117,0.65804434,test,0.6702915,0.7853253824215711,gumbel_soft
118,0.65601146,train,0.65132123,0.7965261601625238,gumbel_soft
118,0.65601146,val,0.6804964,0.7897509578544061,gumbel_soft
118,0.65601146,test,0.6707327,0.7912021432892576,gumbel_soft
119,0.6658323,train,0.65517217,0.7953136134954317,gumbel_soft
119,0.6658323,val,0.68602645,0.7886973180076629,gumbel_soft
119,0.6658323,test,0.6770732,0.7887823005790338,gumbel_soft
120,0.6654401,train,0.65232867,0.7863046044864227,gumbel_soft
120,0.6654401,val,0.68677896,0.7787356321839081,gumbel_soft
120,0.6654401,test,0.6745424,0.7809178117708063,gumbel_soft
121,0.6527375,train,0.64820886,0.7917929736111554,gumbel_soft
121,0.6527375,val,0.68065983,0.7851532567049808,gumbel_soft
121,0.6527375,test,0.6648937,0.7896465301183995,gumbel_soft
122,0.65511465,train,0.6490834,0.7906016996926087,gumbel_soft
122,0.65511465,val,0.6838803,0.7819923371647509,gumbel_soft
122,0.65511465,test,0.66527915,0.78912799239478,gumbel_soft
123,0.65296054,train,0.6514893,0.7944839763021582,gumbel_soft
123,0.65296054,val,0.68261933,0.7880268199233716,gumbel_soft
123,0.65296054,test,0.67004275,0.7908564514735114,gumbel_soft
124,0.65195954,train,0.6513855,0.7947179765361584,gumbel_soft
124,0.65195954,val,0.6837895,0.7874521072796935,gumbel_soft
124,0.65195954,test,0.6670162,0.7913749891971308,gumbel_soft
125,0.65182436,train,0.6475428,0.7940904304540668,gumbel_soft
125,0.65182436,val,0.68111575,0.7853448275862069,gumbel_soft
125,0.65182436,test,0.666779,0.7887823005790338,gumbel_soft
126,0.65367055,train,0.6499633,0.7921971558335195,gumbel_soft
126,0.65367055,val,0.6858427,0.7816091954022989,gumbel_soft
126,0.65367055,test,0.6662323,0.788523031717224,gumbel_soft
127,0.6517791,train,0.64775443,0.7925056106874289,gumbel_soft
127,0.6517791,val,0.6816796,0.7870689655172414,gumbel_soft
127,0.6517791,test,0.6641844,0.7882637628554144,gumbel_soft
128,0.6514839,train,0.6486266,0.7966006147824329,gumbel_soft
128,0.6514839,val,0.6842828,0.7880268199233716,gumbel_soft
128,0.6514839,test,0.66436654,0.7918071039668135,gumbel_soft
129,0.65279543,train,0.6477094,0.7961751598115234,gumbel_soft
129,0.65279543,val,0.6817243,0.7877394636015326,gumbel_soft
129,0.65279543,test,0.66244924,0.7925849105522427,gumbel_soft
130,0.65087193,train,0.6468504,0.7933671570035207,gumbel_soft
130,0.65087193,val,0.68360066,0.785727969348659,gumbel_soft
130,0.65087193,test,0.6626526,0.789732953072336,gumbel_soft
131,0.6502908,train,0.6468525,0.7917929736111554,gumbel_soft
131,0.6502908,val,0.6806103,0.7866858237547892,gumbel_soft
131,0.6502908,test,0.6629878,0.7893008383026532,gumbel_soft
132,0.65107316,train,0.64695156,0.7917823372368827,gumbel_soft
132,0.65107316,val,0.68401587,0.7816091954022989,gumbel_soft
132,0.65107316,test,0.663462,0.7852389594676346,gumbel_soft
133,0.6721791,train,0.65350395,0.7946647946647947,gumbel_soft
133,0.6721791,val,0.68517345,0.7835249042145593,gumbel_soft
133,0.6721791,test,0.67291224,0.787745225131795,gumbel_soft
134,0.6529318,train,0.6488097,0.795015795015795,gumbel_soft
134,0.6529318,val,0.68594295,0.7863984674329502,gumbel_soft
134,0.6529318,test,0.6664892,0.7918071039668135,gumbel_soft
135,0.65275633,train,0.6468423,0.792580065307338,gumbel_soft
135,0.65275633,val,0.68224114,0.7869731800766283,gumbel_soft
135,0.65275633,test,0.6626045,0.7893008383026532,gumbel_soft
136,0.65077996,train,0.65569985,0.7943137943137943,gumbel_soft
136,0.65077996,val,0.6867765,0.7873563218390804,gumbel_soft
136,0.65077996,test,0.6620961,0.7912885662431942,gumbel_soft
137,0.6501983,train,0.65398896,0.7957816139634322,gumbel_soft
137,0.6501983,val,0.6823149,0.7901340996168582,gumbel_soft
137,0.6501983,test,0.66261965,0.7928441794140524,gumbel_soft
138,0.6511147,train,0.64639133,0.7914207005116096,gumbel_soft
138,0.6511147,val,0.681626,0.7832375478927203,gumbel_soft
138,0.6511147,test,0.6635742,0.787745225131795,gumbel_soft
139,0.65087265,train,0.6484965,0.7916759734941553,gumbel_soft
139,0.65087265,val,0.6837272,0.7867816091954023,gumbel_soft
139,0.65087265,test,0.66461194,0.78912799239478,gumbel_soft
140,0.6512406,train,0.6452341,0.7971324334960699,gumbel_soft
140,0.6512406,val,0.6823134,0.7872605363984674,gumbel_soft
140,0.6512406,test,0.66303086,0.7938812548612911,gumbel_soft
141,0.6506629,train,0.6457221,0.7946860674133401,gumbel_soft
141,0.6506629,val,0.68378216,0.7830459770114943,gumbel_soft
141,0.6506629,test,0.6637628,0.7898193760262726,gumbel_soft
